"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"ST_TURNO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"05/11/2018";"427248352";"BR";"Nota Fiscal";"900014";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"22108768";"14130669";"18/09/2018";"Publicidade por materiais impressos";"2580,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"05/11/2018";"416387271";"BR";"Fatura";"144653";"1";"Outros Recursos";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22287532";"14324853";"11/10/2018";"PASSAGEM DA AVIANCA";"770,92"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"05/11/2018";"416387271";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22287544";"14324821";"25/09/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"05/11/2018";"416387271";"BR";"Fatura";"144650";"2";"Fundo Especial de Financiamento de Campanha";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22287612";"14324870";"09/10/2018";"PASSAGEM DA GOL";"410,17"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"05/11/2018";"416387271";"BR";"Fatura";"91701";"2";"Fundo Especial de Financiamento de Campanha";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22287564";"14324805";"17/09/2018";"PASSAGEM DA GOL";"426,18"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"05/11/2018";"416387271";"BR";"Fatura";"144650";"2";"Fundo Especial de Financiamento de Campanha";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22287594";"14324864";"09/10/2018";"PASSAGEM DA AVIANCA";"684,32"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22526860";"14582805";"14/09/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"674,50"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"100225";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527147";"14582874";"06/09/2018";"Produção de programas de rádio, televisão ou vídeo";"40000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"00000X";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526868";"14582875";"04/09/2018";"Produção de programas de rádio, televisão ou vídeo";"4000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"124927";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526877";"14582931";"06/09/2018";"Produção de programas de rádio, televisão ou vídeo";"25000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"106854";"2";"Fundo Especial de Financiamento de Campanha";"20190000";"Pesquisas ou testes eleitorais";"1";"Financeiro";"1";"Financeiro";"22527011";"14583084";"30/08/2018";"Pesquisas ou testes eleitorais";"582175,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"106304";"2";"Fundo Especial de Financiamento de Campanha";"20190000";"Pesquisas ou testes eleitorais";"1";"Financeiro";"1";"Financeiro";"22527011";"14583085";"10/10/2018";"Pesquisas ou testes eleitorais";"582175,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"144985";"2";"Fundo Especial de Financiamento de Campanha";"20190000";"Pesquisas ou testes eleitorais";"1";"Financeiro";"1";"Financeiro";"22527011";"14583086";"06/09/2018";"Pesquisas ou testes eleitorais";"582175,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"00000X";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526972";"14583101";"06/09/2018";"Produção de programas de rádio, televisão ou vídeo";"30000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"125186";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527047";"14583077";"28/09/2018";"Produção de programas de rádio, televisão ou vídeo";"40000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"584767";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526873";"14582903";"13/09/2018";"Produção de programas de rádio, televisão ou vídeo";"40000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"119280";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527178";"14583080";"10/09/2018";"Produção de programas de rádio, televisão ou vídeo";"5500,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"193878";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527141";"14582835";"13/09/2018";"Produção de programas de rádio, televisão ou vídeo";"30000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"114700";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527080";"14582985";"14/09/2018";"Produção de programas de rádio, televisão ou vídeo";"8000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"107964";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22526930";"14583105";"14/09/2018";"Produção de programas de rádio, televisão ou vídeo";"1300,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"179397";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527148";"14582880";"14/09/2018";"Produção de programas de rádio, televisão ou vídeo";"2000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Outro";"109768";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527030";"14582942";"14/09/2018";"Produção de programas de rádio, televisão ou vídeo";"4330,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"137385";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527063";"14582833";"12/09/2018";"Produção de programas de rádio, televisão ou vídeo";"4500,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Fatura";"192306";"2";"Fundo Especial de Financiamento de Campanha";"20050000";"Despesas com transporte ou deslocamento";"1";"Financeiro";"1";"Financeiro";"22527053";"14583117";"20/09/2018";"Despesas com transporte ou deslocamento";"651,80"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"427384890";"BR";"Nota Fiscal";"1";"2";"Fundo Especial de Financiamento de Campanha";"20220000";"Produção de programas de rádio, televisão ou vídeo";"1";"Financeiro";"1";"Financeiro";"22527088";"14583068";"04/09/2018";"Produção de programas de rádio, televisão ou vídeo";"4000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"417109126";"BR";"Outro";"850001";"1";"Outros Recursos";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22482206";"14532475";"28/09/2018";"TRANSPORTE PARA DEBATE EM EMISSORA DE TV";"1736,83"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"417109126";"BR";"Outro";"#NULO#";"1";"Outros Recursos";"20410000";"Taxa de Administração de Financiamento Coletivo";"1";"Financeiro";"1";"Financeiro";"22482199";"14532482";"04/10/2018";"Taxa Administração Financiamento Coletivo";"70,55"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"417109126";"BR";"Recibo";"850005";"1";"Outros Recursos";"20360000";"Serviços próprios prestados por terceiros";"1";"Financeiro";"1";"Financeiro";"22482200";"14532484";"31/10/2018";"Serviços próprios prestados por terceiros";"500,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"422799255";"BR";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22809169";"14893569";"18/09/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,05"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"422799255";"BR";"Fatura";"550452000417429";"1";"Outros Recursos";"20350000";"Despesas com Hospedagem";"1";"Financeiro";"1";"Financeiro";"22809160";"14893580";"01/10/2018";"Despesas com Hospedagem";"7392,65"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"422799255";"BR";"Nota Fiscal";"2928";"1";"Outros Recursos";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"22809141";"14893573";"25/09/2018";"Publicidade por materiais impressos";"2500,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Recibo";"553702000047131";"2";"Fundo Especial de Financiamento de Campanha";"20010000";"Despesas com pessoal";"1";"Financeiro";"1";"Financeiro";"22962699";"15061373";"24/09/2018";"Despesas com pessoal";"800,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"92507";"2";"Fundo Especial de Financiamento de Campanha";"20110000";"Publicidade por adesivos";"1";"Financeiro";"1";"Financeiro";"22963274";"15061466";"25/09/2018";"Publicidade por adesivos";"7680,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Outro";"#NULO#";"1";"Outros Recursos";"20410000";"Taxa de Administração de Financiamento Coletivo";"1";"Financeiro";"1";"Financeiro";"22962861";"15061725";"11/10/2018";"Taxa Administração Financiamento Coletivo";"952,61"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963279";"15061727";"24/09/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963279";"15061728";"24/09/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Fatura";"92404";"2";"Fundo Especial de Financiamento de Campanha";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22963318";"15062032";"24/09/2018";"DESLOCAMENTO CAND  E EQUIPE";"8232,90"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Fatura";"91703";"2";"Fundo Especial de Financiamento de Campanha";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22963181";"15062080";"17/09/2018";"DESLOCAMENTO EQUIPE APOIO";"897,63"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Fatura";"91703";"2";"Fundo Especial de Financiamento de Campanha";"20900000";"Passagem Aérea";"1";"Financeiro";"1";"Financeiro";"22963183";"15062090";"17/09/2018";"DESLOCAMENTO COORD";"190,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060603";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060604";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060605";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060606";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060607";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060608";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060609";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060610";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060611";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060612";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060613";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060614";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060615";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060616";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060617";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060618";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060619";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060620";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963347";"15060621";"17/08/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Cupom Fiscal";"#NULO#";"2";"Fundo Especial de Financiamento de Campanha";"20090000";"Materiais de expediente";"1";"Financeiro";"1";"Financeiro";"22962399";"15061142";"03/09/2018";"Materiais de expediente";"140,62"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Nota Fiscal";"91909";"2";"Fundo Especial de Financiamento de Campanha";"20140000";"Publicidade por materiais impressos";"1";"Financeiro";"1";"Financeiro";"22962538";"15061300";"19/09/2018";"Publicidade por materiais impressos";"47000,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22962864";"15061769";"04/10/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22962864";"15061770";"04/10/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22962864";"15061771";"04/10/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"Outro";"553058000016774";"2";"Fundo Especial de Financiamento de Campanha";"20600000";"Cessão ou locação de veículos";"1";"Financeiro";"1";"Financeiro";"22963024";"15061932";"28/09/2018";"Cessão ou locação de veículos";"2100,00"
"24/11/2018";"23:27:00";"2018";"2";"Ordinária";"295";"Eleição Geral Federal 2018";"07/10/2018";"1";"Final";"06/11/2018";"413326818";"BR";"#NULO#";"#NULO#";"1";"Outros Recursos";"20210000";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"1";"Financeiro";"1";"Financeiro";"22963341";"15062225";"30/10/2018";"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";"10,15"
